存在しない場面,不存在的场面
逆だったかもしんねぇ…,说不定反过来…
止まったのはまりなちゃんの命なんだよなぁ…,停下来的是茉莉奈酱的命啊…
存在しないルート,不存在的route
もうまりなちゃんの指は永遠に止まったままなんだよなぁ,茉莉奈酱的手指已经永远停下来了啊…
なんでこうならなかったんや………,为什么没变成这样啊………
百合アニメだっピよ！,是百合动画piko哟！
ここの歌詞すき泣いちゃう,喜欢这里的歌词要哭了
苦しいとか寂しいとか誰かに言えたなら,要是能对谁说出痛苦寂寞的话
このOP続ける意味ある？,继续这个OP有意义吗？
OP詐欺,OP欺诈
本当に騙そうとしてるんやな,是真的想骗人啊
本編ではもう無理な光景,在正片里已经不可能的光景
ここ詐欺,这里欺诈
詐欺,欺诈
確かに二人とも百合アニメで主役やってる声してるけど⋯⋯,确实两人都有在百合动画里配主角的声音⋯⋯
仲直りリボンって仲直りのために使われることあるんか？,和好缎带真的有为了和好用过吗？
OPのみ展開される存在しない記憶,只在OP展开的不存在的记忆
こういうハートフルなアニメなんやろなぁ,是这种heartful的动画吧
タコピー「女の子は女の子同士で恋愛するのがいいと思うっピ！」,章鱼噼「我觉得女孩子和女孩子恋爱比较好piko！」
今はこうでも最後はハッピーやから…大丈夫大丈夫…,虽然现在这样但最后是happy的…没问题没问题…
まぁ見てろって?,嘛看着吧?
でもそうはならなかった、ならなかったんだよ,但并没有变成那样，没有啊
こうなったかもしれねぇ,说不定会变成这样
こんな風になりゃぁな,要是能变成这样就好了啊
今までのは夢でハートフルアニメだったんだ,至今为止都是梦是heartful动画
まり×しず > しず×まり ? "Happy" : "Happy",茉莉×静 > 静×茉莉 ? "Happy" : "Happy"
もう叶わない映像,已经无法实现的影像
このまりなちゃんかわいい,这个茉莉奈酱好可爱
ここ原作表紙,这里是原作封面
ここの歌詞が本質的なメッセージ,这里的歌词是本质的message
ハートフル(ﾎﾞｯｺ)なアニメですよ！,是heartful(暴揍)的动画哦！
こういうのを百合って言うんだッピね！！,这种就叫百合piko呢！！
ここの笑顔まもりたい,想守护这里的笑容
こうなってたらな,要是变成这样就好了
どうしてこうならなかった,为什么没有变成这样
どくだみ使って寝てる間にこれすればよかったんじゃない？,用鱼腥草在她睡着的时候做这个不就好了？
あら〜︎^,啊啦～︎^
百合アニメ,百合动画
歌詞がもう,歌词已经
ばっどがーる（本当に悪い方）,bad girl（真的坏的那方）
どうしてこうならなかった,为什么没有变成这样
もうないんだよなぁ,已经没有了啊
この展開なさそうなんだが…,好像不会有这个展开了…
なぜこうしなかったんだタコピー,为什么不这么做啊章鱼噼
ここから百合ルートに入れる保険があるんですか！？,从这里开始有能进入百合route的保险吗！？
もう仲直りすらできないんだよなあ,已经连和好都做不到了啊
百合アニメかな？,是百合动画吗？
唯一の救い,唯一的救赎
タコピーは本編でそれをやれ,章鱼噼在正片里这么做啊
曲はいいんだよ曲は,曲子是很好啦曲子
百合…百合はいつ？,百合…百合什么时候？
なら～,的话～
もうないんだよなぁ…,已经没有了啊…
百合の仲じゃなくて夢の中だったか,不是百合关系而是梦里吗
このシーンハイツになったら見られますか？,这个场景什么时候能看到？
もう叶わない光景で悲しいなぁ…,已经是无法实现的光景了好悲伤啊…
※イメージです,※是印象图
もうこの展開ないだろ,已经没有这个展开了吧
そうなったやろがい,变成那样了吧
ただの百合アニメじゃないか,不就是个百合动画吗
サヨナラ,sayonara
魔法だっていらないよ,连魔法都不需要哦
タコピー視点ハッピーすぎるだろ,章鱼噼视角太happy了吧
OP変わるかと思ってたのにそのままなのか・・・えぇ・・・,还以为OP会换结果还是这样吗・・・诶诶・・・
そうはならなかった。そうはならなかったんだよ,并没有变成那样。并没有啊
まぁBPO提出用映像だし…それにしてもOP詐欺も甚だしいが,嘛毕竟是BPO提交用影像…即便如此OP欺诈也太严重了
内容知らされてないOP,没被告知内容的OP
ありえなかった世界,不可能存在过的世界
まりなちゃん死んじゃったんですが、仲直りできますか‥？,茉莉奈酱死了，还能和好吗‥？
尊い,好尊
でもそうはならなかった ならなかったんだよ,但并没有变成那样 没有啊
これが「魔法」…かぁ…,这就是「魔法」…吗…
苦しいとか寂しいとか誰かに言えたなら　魔法なんて要らないよ←これなんだよな,要是能对谁说出痛苦寂寞的话 就不需要魔法了←就是这个啊
魔法だっていらないよ（物理）,连魔法都不需要哦（物理）
百合二次創作できそう,感觉可以搞百合二次创作
タコピーの妄想,章鱼噼的妄想
でも、そうはならなかったんだよロック,但是，并没有变成那样哦rock
歌詞に共感できる,能和歌词共感
百合アニメかな,是百合动画吗
超不謹慎,超不谨慎
これをやってくれよ,做这个啊
ほのぼの,温馨
ハピラキ！,Hapiraki！
OPは結局のところタコピーの願望でしかなかったか,OP说到底只是章鱼噼的愿望吗
ハッピーラッキーチャッピー,Happy Lucky Chappy
人の心,人心
ここのしずかちゃんかわいい⩌⩌,这里的静香酱好可爱⩌⩌
こいつらは何なんだ,这些家伙是什么
ハッピー（カメラ）とチャッピーは逝ってしまったね……。ラッキーがいつ居なくなってしまうのか,Happy（camera）和小啾都去了呢……。Lucky什么时候会消失呢
なんでチャッピーを入れた？,为什么把小啾放进去？
どうか置いていかないで,请不要丢下我
後追えよ,跟着去死啊
五本目の足は見せちゃダメ,第五条腿不能露出来
置いて🐙ないで,不要丢下🐙
おっ平和だな,哦好和平啊
あら〜・ω・,啊啦～・ω・
百合は…何処へ…,百合…去哪儿了…
子供に依存してた母親がどういう行動するのかマジで心配,真的担心依赖孩子的母亲会采取什么行动
百合百合百合百合百合百合百合百合小池百合子,百合百合百合百合百合百合百合小池百合子
ｼﾝｼﾞﾔｯﾀ,死掉了
置いていかないで；；,不要丢下我；；
この歌詞私のことだ…,这歌词说的是我啊…
チャッピーおいていかないで…,不要丢下小啾…
チャッピーおいていかないで…しずかちゃんが追いかけちゃう…,不要丢下小啾…静香酱会追过去的…
土星犬かわよ,土星狗好可爱哦
ほのぼの日常アニメかな？,是温馨日常动画吗？
チャッピー・・・,小啾・・・
ハートフル百合アニメに期待,期待heartful百合动画
※しんどい時はここの映像リピしましょうよ,※难受的时候就来repeat这里的影像吧
たこたこピッピたこぴっぴーたこたこぴっぴたこぴっぴー,takotakopiptakopip-takotakopiptakopip-
タコやろがい！,是章鱼吧喂！
OPのここは「タコピーが何百回もやり直して掴んだ世界線」っていう解釈が好き,喜欢把OP这里解释成「章鱼噼重来了几百次才抓住的世界线」
呪術廻戦並みの嘘OP,咒术回战级别的骗人OP
最後までみた後でこの歌聞いたらもっとしんどくなるぞ,看完结局再听这首歌会更难受哦
チャッピー・・・,小啾・・・
←EDは原作通りだったから（）,←因为ED是和原作一样的（）
2回も言った！,说了2遍！
アニメーターさん大丈夫？OPで現実逃避してない？,动画师还好吗？不是在用OP逃避现实吧？
置いていかれちゃったねえ,被丢下了呢
まりなちゃん何らかの方法で復活とかあるの？OP的に,茉莉奈酱会用什么方法复活吗？从OP来看
笑顔眩しい　戻して,笑容好耀眼 还回来
二回も言わないでくれ頼む,求你别说两遍
みんな笑顔だよ,大家都在笑哦
ほのぼの日常アニメ,温馨日常动画
お　い　て　逝　か　な　い　で,别　丢　下　我　去　死
こっち見んなカス,别看这边人渣
誰の言葉なんだろう,是谁的话呢
ほのぼの日常アニメ,温馨日常动画
すん！,sūn！
チャッピーはもういないじゃない,小啾已经不在了不是吗
良きОPだ…,好棒的ОP啊…
チャッピーに置いていかれてしまった,被小啾丢下了
チャッピー置いていかないで,不要丢下小啾
2番はまりな視点の歌になってるからフルで聴いてほしい,第2段是茉莉奈视角的歌希望大家听full版
明るい曲に偽装してたのが徐々にメッキが剥がれる名OP,伪装成明快曲调的外衣逐渐剥落的名OP
結論はみんな笑顔にするのはムリゲー,结论是让大家都笑是不可能的game
このルートは存在しないのか,这个route不存在吗
第3話　シーツの白さは心の白さ,第3话 床单的白是心灵的白
タコピーの…こく…こ…告解！,章鱼噼的…告…告…告解！
ｷｲｲｲｲｴｴｴｴｴｴｼｮﾀｼﾞｬｱｱｱｱｱｱｱｱｱｱｱｱｱｱｱｱｱｱｱｱｱｱｱｱ,呀啊啊啊啊啊啊是正太啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊
いい夢みられたかい,做了个好梦吗
ポケモンのマサト,宝可梦的小胜
歌詞は結構怖い歌,歌词是挺恐怖的歌
お口がぽかん！（※原作煽り文）,张口结舌！（※原作宣传语）
あずまくん逃げてええええええ,东同学快逃啊啊啊啊啊
東くん逃げて、超逃げて！,东同学快逃，赶紧逃！
タコピーの国会,章鱼噼的国会
東くん誕生ッ！,东同学诞生！
東君ストーカーしてて殺人現場に出くわすの巻,东君当stalker结果撞见杀人现场之卷
これが皆殺し編ですか・・・,这就是皆杀篇吗・・・
お口がポカン！,张口结舌！
ドアップやめろ,别给大特写了
東くん逃げて、超逃げて！,东同学快逃，赶紧逃！
無理(？),不行(？)
あずまくん見ました？ねえ？見ました？,东同学你看到了吗？呐？看到了吗？
あずまくんがいなければハピエンだったのに,要是没有东同学就是happy end了
ぷすぷす難民はインヒューマンズに帰ってもろて,pusupusu难民请回Inhumans去
ひぐらし,寒蝉
事前予告には仲良くしてるシーンあった,事前预告里有关系很好的场景
そっこーバレるやつ,马上就暴露的家伙
いやな、事件だったね…,真是个，讨厌的事件呢…
これは……,这是……
置いていかないでって,说了不要丢下我
お口がポカン！,张口结舌！
鼻歌歌ってる…,在哼歌…
やっぱアニメだと細かいとこわかっていいね,果然动画能看清细节真好
見たね？,看到了吧？
ひぐらし,寒蝉
ロズウェル事件,罗斯威尔事件
ドクダミと手繋いでる！？,和鱼腥草牵着手！？
嫌な事件だったね,真是讨厌的事件呢
ここなまま逆らうヤツら全員皆殺しやで,就在这里把所有反抗的家伙都杀光哦
罪滅ぼし編かな？,是赎罪篇吗？
鼻歌可愛い♡,哼歌好可爱♡
東くんがメビウスの輪にログインしてしまいました,东同学登录了梅比乌斯之环
お前、何を見た,你，看到了什么
や,呀
もう1人、殺すしかなくなっちゃったよ・・・,只能，再杀一个人了哦・・・
よし消せ,好 干掉他
東逃げろ,东快逃
消すか…,干掉吗…
お前は知りすぎた,你知道得太多了
目撃者は消せ,目击者要灭口
祟殺し編,祟杀篇
見つかった,被发现了
周りの葉っぱは隠喩,周围的叶子是隐喻
くんな,别过来
ホラーかな？,是horror吗？
バレる,暴露了
ｽｯーー,嘶——
これはいけない,这可不行
東くんｷﾀ――(ﾟ∀ﾟ)――!!,东同学来啦——(ﾟ∀ﾟ)——!!
（目撃者か…消さないと）,（是目击者吗…得灭口）
2人目いっとく？,要上第2个吗？
これはあかんぞ,这个不行啊
ストーキングという名のライフワーク,名为stalking的lifework
心肺は止まってるよ,心肺已经停了哦
もう何もこわくない…,已经没什么好怕的了…
何？（困惑）,什么？（困惑）
こいつもやるしかない,这家伙也只能干掉了
逃げろおおおおおおおおおおおおおおおおお,快逃啊啊啊啊啊啊啊啊啊啊
その...,那个...
何？,什么？
何その…なに？,那是什么…什么？
ストーカー東くん,stalker东同学
目撃者は消さないと,目击者必须灭口
消せ,灭口
何？（驚愕）,什么？（惊愕）
(・ε・),(・ε・)
気持ちわるッッッッッ！,好恶心啊啊啊啊啊！
東くん全修してくれ……,东同学快点全修啊……
何この・・・何?,这是什么・・・什么?
何？その…何？,什么？那个…什么？
何！？,什么！？
何・・・その・・・何！？,什么・・・那个・・・什么！？
何･･･その･･･何？！,什么･･･那个･･･什么？！
気持ち悪,好恶心
気持ち悪い（気持ち悪い）,好恶心（好恶心）
認識阻害してないから,因为没有认知妨碍
そういやドクダミどっかいっとるやん,说起来鱼腥草不见了啊
（気持ち悪い...）,（好恶心...）
お花ピンさしとけ,把花发夹插上啊
ｳﾜｧｧ,哇啊啊
そのとおり。,正是如此。
こいつも消すか,这家伙也灭口吗
何、その…何！？,什么，那个…什么！？
認識されたか,被识别到了吗
あー、バレちゃったねぇ,啊—，暴露了呢
かわいいやろがい！！！,很可爱吧！！！
何この…何…？,这是什么…什么…？
そういや認識阻害してないな,说起来没有做认知妨碍啊
な　　　に　　　こ　　　れ,这　是　什　么
こ、ろせ,杀、了、他
タコピーはキモかったのか,章鱼噼很恶心吗
貴様、見えているのか…,汝，能看见吗…
見えるの？,看得见？
鬼つええタコピーさんに何てことを,对强得像鬼的章鱼噼先生说什么呢
今はドクダミじゃないのか,现在不是鱼腥草吗
そんなん言うたんな,别说那种话
ドクダミ化してねーのかよお前w,你没变成鱼腥草吗w
（直球）,（直球）
めっちゃOPキラキラなのに・・・,OP明明那么闪闪发光・・・
オワタなw,完蛋了w
かわいいやろがい！,很可爱吧！
何？ｗｗｗｗ,什么？wwww
第一印象：気持ち悪い,第一印象：好恶心
確かに何！？ってなるわなｗ,确实会变成“什么！？”这样呢w
提供,提供
キモいよね,很恶心呢
見られたか、目撃者消さないと（　＾ω＾）,被看到了吗，必须灭口目击者（　＾ω＾）
道具で姿を消してただけ,只是用道具隐身了而已
お前一瞬おティンを触ったような、、、,你瞬间好像碰了丁丁、、、
「何でこいつ名前知ってるんだ…」,「这家伙为什么知道我的名字…」
ずっと見えてない設定だと思ってた...,一直以为是看不见的设定...
そうか、頭に花を付けてないから,原来如此，因为头上没戴花
何の何の何！？,什么的什么的什么！？
ﾌｧｯ！？,哈！？
ｷｪｪｪｪｪｪｪｪｱｧｧｧｧｧｧｧｧｼｬｧﾍﾞｯﾀｧｧｧｧｧｧｧｧ!!!!!!!!!!!!!!!!!!,呀啊啊啊啊啊啊啊啊说啊啊啊啊话啊啊啊啊啊了啊啊啊啊啊啊啊啊!!!!!!!!!!!!!!!!!!
とりあえずタコピーがしずかちゃんの妄想じゃなくて安心(状況は安心できない),总之章鱼噼不是静香酱的妄想放心了(状况让人不放心)
東くん！（見たね？）,东同学！（看到了吧？）
↓ほんまやん↓,↓真的耶↓
実際はゆるキャラ風に見えないのかな,实际上是看不出吉祥物风格的吗
ベヤァァァ！！しゃべったぁぁぁ！！！（ハッピー星人だけにハッピーセット）,呀啊啊啊！！说话了啊啊啊！！！（因为是happy星人所以是happy set）
ひぐらし泣かないで！,寒蝉别哭！
きもちわるい,好恶心
ｼｬﾍﾞｯﾀｧｧｧｧｧ,说话了啊啊啊啊
東キュン///,东君///
ｼｬﾍﾞｯﾀ,说话了
ｷｪｪｪｪｪｪｱｧｧｧｧｧｧｼｬｧﾍﾞｯﾀｧｧｧｧｧｧｧ,呀啊啊啊啊啊啊说啊啊啊话啊啊啊了啊啊啊啊啊
けせけせけせ,灭口灭口灭口
やべ,牙白
何、その…何？,什么，那个…什么？
ｼｬﾍﾞｯﾀｧｧｧｧｧｱｱｱｱｱｱｱｱｱｱ！,说话了啊啊啊啊啊啊啊啊啊啊啊！
ドン引き東くん,吓退的东同学
見えるんか,看得见吗
見えるようになった？,变得能看见了？
ｼｬﾍﾞｯﾀｱｱｱｱｱｱｱｱｱｱｱｧ,说话了啊啊啊啊啊啊啊啊
ｼｬｧﾍﾞｯﾀｧｧｧｧｧｧｧ,说啊啊话啊啊了啊啊
ｼｬﾍﾞｯﾀｱｱｱｱｱｱｱｱｱ!!,说话了啊啊啊啊啊啊啊啊!!
ｼｬﾍﾞｯﾀｱｱｱ,说话了啊啊啊
お花ピン刺してないからドクダミに見えてないんだな,因为没插花发夹所以没看成鱼腥草啊
キモい,恶心
ｱｧｧｧｧｧｼｬﾍﾞｯﾀﾞｧｧｧｧｧ,啊啊啊啊说话了啊啊啊啊
貴様みえるのか？,汝看得见吗？
ｷｪｪｪｪｪｪｱｧｧｧｧｧｧｼｬｧﾍﾞｯﾀｧｧｧｧｧｧｧ!!!,呀啊啊啊啊啊啊说啊啊啊话啊啊啊了啊啊啊啊啊!!!
この姿を見てしまったからには生かしておく訳にはいかないな,既然看到了这个样子就不能让你活下去了
みえてるのか,看得见吗
タコピーって今まで他の子らに見えてなかったんじゃなかったの？,章鱼噼至今为止不是其他孩子都看不见的吗？
気持ち悪い言われとるww,被说恶心了ww
真理奈殺人事件　2025年7月12日,茉莉奈杀人事件 2025年7月12日
これもうわかんねえな,这下搞不懂了
ｼｬﾍﾞｯﾀｱｱｱｱｱｱｱｱｱ,说话了啊啊啊啊啊啊啊
例の道具を使ってないから普通に視認できる状態になってる,因为没用那个道具所以是能被普通看见的状态
あれｼｬﾍﾞｯﾀｱｱｱがない,咦没有“说话了啊啊啊”
喋った,说话了
迫真のひぐらしニキ,迫真的寒蝉哥
このタコ人コロしてますよ,这章鱼杀人咯
お花ピンを付けてたから周りからはドクダミに見えてたよ,因为戴了花发夹所以周围的人看起来是鱼腥草哦
デデドン！（絶望）,噔噔咚！（绝望）
みーーたーーなーー,看——到——了——吧——
しゃべった,说话了
気持ち悪いｗ,好恶心w
あーあ、見ちゃったね。,啊—啊，看到了呢。
ひぐらしのなく頃に　蛸殴り編,寒蝉鸣泣之时 殴章篇
ﾅｽﾞｪﾐﾃﾙﾝﾃﾞｨｽ！！,为森莫在看！！
君は知り過ぎた…,你知道得太多了…
敷島のなく頃に,敷岛鸣泣之时
敷島のなく頃に,敷岛鸣泣之时
葉っぱに変えないから･･･,因为没变成叶子･･･
あー、見ちゃったか,啊—，看到了吗
みつかっちった,被发现了
あわわわわわ,啊哇哇哇哇哇
まりなが希望の花してるの見えちゃった,看到了茉莉奈变成希望之花了
ｼｬﾍﾞｯﾀｱｱｱｱｱｱｱｱｱ,说话了啊啊啊啊啊啊啊
いやああ！,不要啊啊！
タコピー！やっちまえ！,章鱼噼！干掉他！
見られちまった・・。,被看到了・・。
ウッディ,Woody
人生終了のお知らせ,人生结束的通知
あっ（察し）,啊（察觉）
みーたーなー,看—到—了—吧
あｗｗ,啊ww
あっ、,啊、
怖すぎ,太可怕了
ゆるふわ異形生物とクラスメイトの死体、正気度が下がるのはどっち？,软绵绵异形生物和同学的尸体，哪个更掉san值？
あｗ,啊w
あっ（察し）,啊（察觉）
見たね？,看到了吧？
あ　バレてる,啊 暴露了
超速理解,超速理解
見ちゃったか,看到了吗
知り過ぎちゃったねぇ,知道得太多了呢
消せ消せ消せ,灭口灭口灭口
まっずい,糟了
東くんも卒業しちゃうのカナ？,东同学也要毕业了吗？
ｱｯ,啊
お前もう生きて帰れねぇな？,你已经回不去了吧？
なんてことだ　もう逃げられないぞ,怎么会这样 已经逃不掉了
とんでもねぇアニメだw,了不得的动画w
見ぃ～～～～たぁ～～～～～なぁ～～～～～～～～,看～～～～到～～～～～了～～～～～～～吧～～～～～～～～
ここひぐらしのなく頃に,这里是寒蝉鸣泣之时
殺すしかないね,只能杀了呢
お前は知りすぎた,你知道得太多了
見ちゃったねぇ…,看到了呢…
私の名前は吉良吉影...,我的名字是吉良吉影...
ひぐらしが食べ頃に,寒蝉正当食
しゃべったあああ,说话了啊啊啊
見ちゃったね♥,看到了哦♥
はい詰んだ,好了死局了
（まだ使える）,（还能用）
雲母坂まりなちゃん　卒,云母坂茉莉奈同学 卒
！！,！！
あ、おい,啊，喂
これが2025年のひぐらしか,这就是2025年的寒蝉吗
ひぐらしくんいつもこんな役回りだね,寒蝉君总是这种角色呢
よし、目撃者も殺そう,好了，把目击者也杀了吧
消さないと,必须灭口
かな？かな？,吗？吗？
察しがいいねぇ,察觉得真快呢
ひぐらしが啼く,寒蝉在鸣叫
お前は知り過ぎた・・・,你知道得太多了・・・
東(なるほどしずかちゃんは人を殺した‼︎僕には出来ない事をしている！そこに痺れる憧れる‼︎,东(原来如此静香酱杀了人‼︎做了我做不到的事！对此感到麻痹和憧憬‼︎
あー見ちゃった,啊—看到了
もう殺すしかなくなっちゃったよ,已经只能杀了哦
もうすぐ…終わる。全部終わる……そう、ひぐらしのなく頃に,马上…就要结束了。全部都要结束了……没错，在寒蝉鸣泣之时
あずまくん！,东同学！
悲しい事件だったね…,是悲伤的事件呢…
あかーん！,不行—！
ひぐらしないてんなぁ,寒蝉在哭呢
見られた,被看到了
見てしまったかぁ,看到了吗
ひぐらしの嬲り頃す頃に,寒蝉凌虐之时
勝ったで,赢了哦
嫌な事件だったね,是讨厌的事件呢
コナン君が来たから・・・,因为柯南君来了・・・
よし、殺るか,好了，杀吗
見えるの,看得见吗
見ぃたなあー,看到了吧—
まだ使えるニキの玩具が増えるね…,“还能用”哥的玩具增加了呢…
なんてことを,怎么会
あ～あ、見ちゃったね,啊～啊，看到了呢
情報量が多すぎるっぴ,情报量太多了piko
何見てんだよ,看什么看
おわり,结束
オワタ,完蛋了
もう殺すしかなくなっちゃったよ…,已经只能杀了哦…
勘のいいガキは嫌いだよ,我讨厌直觉敏锐的小鬼
東くんきた,东同学来了
見られちゃった消さなきゃ,被看到了必须灭口
ひぐらしの名演技が光る,寒蝉的名演技在发光
東くん一番すき,最喜欢东同学
共犯者,共犯者
お前もう生きて帰れねぇなぁ？,你已经回不去了吧？
ウッディ！,Woody！
富竹フラッシュ,富竹flash
目撃者は生かしておけないよ,目击者不能留活口哦
あっあっ,啊啊
「お前は知り過ぎた」,「你知道得太多了」
←過去形じゃなくて現在進行形なんだよなあ（事件）,←不是过去式是现在进行时啊（事件）
エイリアンｗｗｗ,alien www
君を始末させてもらう…💣️,我要处理掉你…💣️
バレた？,暴露了？
なんでみえてんの,为什么看得见
おっし！消すか！,好！灭口吗！
もう殺すしかないねぇ,已经只能杀掉了呢
へ,嘿
ま、まずい,糟、糟了
おわーー,完——
消せ消せ消せ,灭口灭口灭口
やばいバレる,牙白暴露了
ｼｬﾍﾞｯﾀｱｱｱｱｱｱｱｱ!!!!!!,说话了啊啊啊啊啊啊啊!!!!!!
よし東君もハッピー☆しようぜ！,好了东君也来happy☆吧！
情報が！情報が多い！,情报！情报太多了！
きもいっていうなぁぁぁあ,别说恶心啊啊啊啊
嫌な…事件だったね…,是讨厌的…事件呢…
ひぐらしが鳴く季節なんか？それとも猟奇的な場面で流すBGMと勘違いしてる説なのか？,是寒蝉鸣叫的季节吗？还是说误以为是在猎奇场面放的BGM？
初体験だね♡,是初体验呢♡
お前は知りすぎた(ﾆﾁｬ…),你知道得太多了(奸笑…)
東「まだ使える・・・」,东「还能用・・・」
えっろ,好色
あずま君地獄すぎるやろこれ,东君这也太地狱了吧
ガンダムの姿を見た者は生かして帰すわけにはいかない,看到高达的人不能让他活着回去
ｴｯｯｯｯｯｯｯｯ,诶ｯｯｯｯｯｯｯｯ
３人で焼肉パーティーしようぜ,3个人开烤肉party吧
見つけちゃった？,找到了吗？
はい共犯,好了共犯
逆らう奴ら全員ぶっ殺さなきゃ,必须把所有反抗的家伙都杀光
まりなちゃん以外は半袖だろ,茉莉奈酱以外都是短袖吧
女の子のしたいかぁ興奮してきたな,是女孩子的尸体吗兴奋起来了
そろそろだめかも,差不多不行了
先週より顔が絶望感に歪んでるし若干腐敗進んでね？,脸比上周更因绝望而扭曲了而且腐败是不是有点进展了？
👴🏻パパの体の中に大事にしまっておくよ,👴🏻爸爸会好好地收在身体里的哦
しゃ、シャミ子…,夏、夏美子…
さすがに使えねえよw,真的是不能用了w
もう変色し始めてる・・・,已经开始变色了・・・
黙ってればカワイイ子なのにね,闭嘴的话就是个可爱的孩子呢
ようやく使える,终于能用了
あらら♡,哎呀呀♡
見てしまったからにはもう...ね,既然看到了就…呢
D E A D B O D Y,D E A D B O D Y
初体験だね♡,是初体验呢♡
変色まりなちゃん,变色的茉莉奈酱
青白くなってる,变得青白了
喋らない君はとても可愛いよ…,不说话的你非常可爱哦…
rest in peace marina R.I.P,rest in peace marina R.I.P
🐻「　ま　だ　喰　え　る　」,🐻「　还　能　吃　」
もう殺すしかなくなっちゃったよ,已经只能杀了哦
肌の色が…………細かい,皮肤的颜色…………好细致
すっげー白くなってる,变得超白了
？？？「死体発見したから通報して会議しなきゃ」,？？？「发现尸体了必须报警开会」
採れたて新鮮,新鲜采摘
夏は傷むの早い,夏天腐坏得快
色ぉ…,颜色哦…
土気色になってる,变成土色了
顔色悪いよ？,脸色不好哦？
目も閉じてやらないの嫌なリアリティあるな,连眼睛都不给闭上真是讨厌的reality
いらないなら俺が貰うね,不要的话我拿走了哦
私何やってんだろ？って顔してんな,像是“我在干什么啊？”的表情
この死に顔で三回は抜ける,对着这张死脸能撸三次
血の気が失せとる,没血色了
吉良吉影もよう見とる,吉良吉影也好好看着
いい表情だ,好表情
富竹「いやな事件だったね」,富竹「是讨厌的事件呢」
土気色？,土色？
起こさないでくれ、死ぬほど疲れてる,别叫醒我，累得要死
まだ使えるホンマ草,“还能用”真的草
まだまだ使える,还远远能用
段々冷たくなっていってて草枯れる,渐渐变冷了草都枯了
あか( ﾟДﾟ),不行( ﾟДﾟ)
だいたいこういう時はひぐらしが鳴くのじゃ,大概这种时候寒蝉就会叫
しまった,糟了
まだ使えるニキ達はゴブリンか何かかな？(恐怖),“还能用”哥们是goblin还是什么吗？(恐怖)
これなら使える,这个的话能用
ちょっと時間経過した色してる？,是稍微经过了点时间的颜色吗？
早く葉っぱにしろ,快点变成叶子
都会の人は知らなくても田舎じゃよくある事byクルトU・x・U,城里人不知道但在乡下是常有的事by库尔特U・x・U
血の気ないやんもう,已经没血色了嘛
もう冷たそうだけど,感觉已经很冷了
まりなを起こさないでやってくれ死ぬほど疲れてる,别吵醒茉莉奈她累得要死
何度も映されるまりなちゃん不憫,被反复拍的茉莉奈酱好可怜
嫌な事件だったね､､､,是讨厌的事件呢､､､
られ,了
色がやばい,颜色牙白
肌白いぃぃぃ,皮肤好白ぃぃぃ
さとこがいれば葉っぱにできたのに・・・,要是沙都子在就能变成叶子了・・・
小学生でもコナンとかで見慣れてそう,就算是小学生看柯南之类的也看惯了吧
ネクロフィリアで検索するっぴ！,去搜索necrophilia吧piko！
はっきりわかんだね,清楚地明白了呢
ちゃんと血の気が無い色してるね,好好地变成了没有血色的颜色呢
土気色になってきたな…,变成土色了啊…
普通にバラすんだね,普通地暴露了呢
人ってね、死ぬと血の色がなくなって作り物みたいになるんだよ,人啊，死了之后血色会消失，变得像人造物一样哦
まずいだろ,不妙吧
これで本当のゾンビの女王になれたね（終末トレイン）,这样就成了真正的僵尸女王了呢（终末train）
殺すしかないか,只能杀了吗
ばれちゃった,暴露了
魔法(格闘),魔法(格斗)
これで共犯だね,这样就是共犯了呢
まだ使えるニキはハッピー星の住民か何か？,“还能用”哥是happy星的居民还是什么？
魔法（カメラで殴打）,魔法（用camera殴打）
うわー,哇—
明日まで使える,能用到明天
変色してきたな,开始变色了啊
公式Xで時間経過で出血が増えてる設定画が公開　人の心とかないんか？,官方X公开了随着时间经过出血量增加的设定图 人心呢？
あーあ見られちゃったか,啊—啊被看到了吗
クラスメイトの死体の前で冷静な会話ができる小学生(絶望),能内在同学的尸体前冷静对话的小学生(绝望)
見られたからには…,既然被看到了…
魔法（力）,魔法（力量）
魔法（筋肉）,魔法（肌肉）
うあ,呜啊
魔法って何だっけ,魔法是什么来着
性癖が壊れるわ,性癖要坏掉了
魔法…？,魔法…？
もう腐敗しとる,已经腐败了
魔法(肉体言語),魔法(肉体语言)
UNDERTALEのPルート的なルートないの?,没有UNDERTALE的P route那样的route吗?
魔法(殴殺),魔法(殴杀)
魔法（アブラケタブラ）,魔法（Abracadabra）
ぁあ,啊啊
魔法とは・・・？,魔法是・・・？
そろそろ使えない,差不多不能用了
魔法……え！？,魔法……诶！？
←なんでそんなもの公開してんすか…（ドン引き）,←为什么公开那种东西啊…（吓退）
魔法(強打撃),魔法(强打击)
物理は魔法、はっきりわかんだね,物理就是魔法，清楚地明白了呢
奇跡も、魔法も、あるんだよ！（ない）,奇迹也好，魔法也好，都是存在的哦！（没有）
こんな物理的な魔法知らないぞ！？,我可不知道这么物理的魔法！？
魔法（暴力）,魔法（暴力）
魔法(キックストライク),魔法(kick strike)
まだ使えるぞ,还能用哦
極限まで鍛え上げられた物理は魔法と間違われるからね…,锻炼到极限的物理会被错认成魔法呢…
